#Diameter(nm)	Abs	Normalised Abs		volume	Normalised			Nb	normalised
83.44	0.000379	0.0073645143		0.03162376	0.0041792943			5.44365532348699E-008	0.0227466289
83.338	0.000376	0.00730622		0.031335088	0.0041411444			5.41379363813487E-008	0.0226218501
83.236	0.000374	0.0072673571		0.031130264	0.0041140755			0.000000054	0.0225567031
83.133	0.000371	0.0072090628		0.030842343	0.0040760248			5.3681791816383E-008	0.0224312475
83.031	0.000369	0.0071701999		0.030638439	0.0040490775			5.35236632011796E-008	0.0223651725
82.918	0.000367	0.0071313371		0.030430906	0.0040216506			5.33787534727148E-008	0.0223046212
82.817	0.000365	0.0070924742		0.030228205	0.0039948623			5.32174273201784E-008	0.0222372101
82.714	0.000362	0.0070341799		0.029942468	0.0039571002			5.29115548007233E-008	0.0221093995
82.61	0.00036	0.006995317		0.0297396	0.0039302898			5.27517967445137E-008	0.0220426437
82.509	0.000358	0.0069564542		0.029538222	0.0039036764			5.25872402113821E-008	0.0219738828
82.405	0.000355	0.0068981598		0.029253775	0.0038660848			5.22782721917648E-008	0.0218447787
82.3	0.000353	0.006859297		0.0290519	0.0038394056			5.21164751546147E-008	0.0217771708
82.197	0.000351	0.0068204341		0.028851147	0.0038128747			0.000000052	0.0217080896
82.094	0.000349	0.0067815712		0.028650806	0.0037863983			5.17848345359898E-008	0.0216385929
81.991	0.000348	0.0067621398		0.028532868	0.003770812			5.17662704970532E-008	0.0216308358
81.889	0.000347	0.0067427084		0.028415483	0.0037552988			5.17461853052569E-008	0.0216224431
81.787	0.000347	0.0067427084		0.028380089	0.0037506212			5.18753354679464E-008	0.0216764092
81.672	0.000346	0.0067232769		0.028258512	0.003734554			5.18716087181761E-008	0.021674852
81.571	0.000346	0.0067232769		0.028223566	0.0037299357			0.000000052	0.0217285602
81.468	0.000345	0.0067038455		0.02810646	0.0037144593			0.000000052	0.0217205796
81.365	0.000344	0.006684414		0.02798956	0.0036990102			0.000000052	0.0217124888
81.263	0.000342	0.0066455512		0.027791946	0.0036728941			5.1789343244118E-008	0.0216404769
81.161	0.00034	0.0066066883		0.02759474	0.003646832			5.16159753381396E-008	0.0215680341
81.058	0.000338	0.0065678254		0.027397604	0.0036207792			5.14428395101738E-008	0.0214956883
80.953	0.000336	0.0065289626		0.027200208	0.003594692			5.12711881677571E-008	0.0214239628
80.852	0.000334	0.0064900997		0.027004568	0.0035688368			5.1093415115171E-008	0.0213496793
80.747	0.000331	0.0064318054		0.026727257	0.0035321883			5.07662637690996E-008	0.0212129772
80.645	0.000331	0.0064318054		0.026693495	0.0035277264			5.08947635788507E-008	0.0212666716
80.53	0.000332	0.0064512368		0.02673596	0.0035333384			5.11944268883369E-008	0.0213918876
80.428	0.000332	0.0064512368		0.026702096	0.0035288631			5.13243603131463E-008	0.0214461811
80.327	0.000331	0.0064318054		0.026588237	0.0035138158			5.12985274598528E-008	0.0214353867
80.223	0.000329	0.0063929425		0.026393367	0.0034880624			5.1120854021805E-008	0.0213611448
80.122	0.000326	0.0063346482		0.026119772	0.003451905			5.078249528833E-008	0.0212197596
80.017	0.000323	0.0062763539		0.025845491	0.0034156569			5.04473076162518E-008	0.0210796995
79.916	0.000319	0.0061986281		0.025493204	0.0033690998			4.99485869643079E-008	0.0208713062
79.815	0.000316	0.0061403338		0.02522154	0.0033331976			4.96041539460365E-008	0.0207273829
79.712	0.000314	0.006101471		0.025029568	0.0033078272			4.94176667476218E-008	0.0206494581
79.61	0.000312	0.0060626081		0.02483832	0.0032825524			4.92288109533347E-008	0.0205705436
79.506	0.00031	0.0060237452		0.02464686	0.0032572497			0.000000049	0.0204921869
79.39	0.000308	0.0059848823		0.02445212	0.0032315135			4.88673864631723E-008	0.0204195203
79.286	0.000306	0.0059460195		0.024261516	0.0032063239			4.86775162266675E-008	0.020340182
79.185	0.000302	0.0058682937		0.02391387	0.0031603801			4.81638395389949E-008	0.0201255392
79.083	0.000299	0.0058099994		0.023645817	0.0031249551			4.78084778511226E-008	0.0199770492
78.977	0.000296	0.0057517051		0.023377192	0.0030894545			4.74559252889466E-008	0.0198297331
78.877	0.000293	0.0056934108		0.023110961	0.0030542702			4.70941379570331E-008	0.0196785582
78.773	0.000291	0.0056545479		0.022922943	0.0030294224			4.68962609804346E-008	0.0195958741
78.67	0.000288	0.0055962536		0.02265696	0.0029942709			4.65344073711535E-008	0.0194446715
78.569	0.000286	0.0055573907		0.022470734	0.0029696599			4.63301367278261E-008	0.0193593158
78.467	0.000285	0.0055379593		0.022363095	0.0029554347			4.62882500735489E-008	0.0193418133
78.363	0.000285	0.0055379593		0.022333455	0.0029515175			4.64111951486438E-008	0.0193931866
78.262	0.000284	0.0055185279		0.022226408	0.0029373706			4.63677962786802E-008	0.0193750521
78.159	0.000283	0.0054990964		0.022118997	0.0029231755			4.63263887370697E-008	0.0193577497
78.053	0.000282	0.005479665		0.022010946	0.0029088958			4.62881590200171E-008	0.0193417752
77.952	0.000281	0.0054602336		0.021904512	0.0028948298			4.62436169721555E-008	0.0193231631
77.837	0.00028	0.0054408021		0.02179436	0.0028802725			4.62153081791348E-008	0.0193113341
77.735	0.000278	0.0054019393		0.02161033	0.0028559517			0.000000046	0.0192237457
77.632	0.000276	0.0053630764		0.021426432	0.0028316483			4.57959984884825E-008	0.0191361231
77.529	0.000274	0.0053242135		0.021242946	0.0028073994			4.55850250947252E-008	0.0190479666
77.425	0.000272	0.0052853506		0.0210596	0.002783169			4.53739382816435E-008	0.0189597628
77.322	0.000271	0.0052659192		0.020954262	0.0027692478			4.53276426220877E-008	0.0189404179
77.22	0.000271	0.0052659192		0.02092662	0.0027655948			4.54474683948913E-008	0.0189904878
77.118	0.00027	0.0052464878		0.02082186	0.00275175			4.53996231916021E-008	0.0189704954
77.014	0.000268	0.0052076249		0.020639752	0.0027276832			4.51851192488811E-008	0.0188808637
76.913	0.000266	0.005168762		0.020458858	0.0027037768			0.000000045	0.0187892116
76.811	0.000264	0.0051298992		0.020278104	0.002679889			4.47462957160876E-008	0.0186974987
76.706	0.000262	0.0050910363		0.020096972	0.0026559511			4.45289668744182E-008	0.0186066866
76.605	0.000261	0.0050716048		0.019993905	0.0026423301			4.44760565258472E-008	0.0185845777
76.501	0.00026	0.0050521734		0.01989026	0.0026286328			4.44261955226894E-008	0.018563743
76.396	0.000259	0.005032742		0.019786564	0.0026149286			4.4377059727816E-008	0.0185432113
76.285	0.000259	0.005032742		0.019757815	0.0026111292			4.4506297123378E-008	0.0185972139
76.183	0.000258	0.0050133105		0.019655214	0.0025975698			4.44532547732304E-008	0.0185750498
76.079	0.000258	0.0050133105		0.019628382	0.0025940238			4.45748730492801E-008	0.0186258688
75.974	0.000256	0.0049744477		0.019449344	0.0025703627			4.43516703288453E-008	0.0185326022
75.873	0.000253	0.0049161534		0.019195869	0.0025368643			4.39486975083378E-008	0.0183642177
75.77	0.000251	0.0048772905		0.01901827	0.0025133934			4.37198986973369E-008	0.0182686128
75.666	0.000251	0.0048772905		0.018992166	0.0025099435			4.38401639211605E-008	0.0183188663
75.566	0.00025	0.004857859		0.0188915	0.0024966398			4.37811475589227E-008	0.018294206
75.464	0.000247	0.0047995647		0.018639608	0.0024633506			4.33727850969093E-008	0.0181235693
75.362	0.000246	0.0047801333		0.018539052	0.0024500614			4.33141978649226E-008	0.0180990883
75.258	0.000244	0.0047412704		0.018362952	0.0024267886			4.30808715795088E-008	0.0180015916
75.156	0.000242	0.0047024076		0.018187752	0.0024036348			4.2843806627208E-008	0.0179025326
75.051	0.000241	0.0046829761		0.018087291	0.0023903582			4.27862353799724E-008	0.0178784761
74.95	0.000239	0.0046441132		0.01791305	0.002367331			4.25455974429918E-008	0.0177779242
74.846	0.000239	0.0046441132		0.017888194	0.0023640462			4.26639154898481E-008	0.0178273641
74.742	0.000237	0.0046052504		0.017713854	0.0023410059			4.24247133239143E-008	0.0177274121
74.639	0.000235	0.0045663875		0.017540165	0.0023180518			4.21828810118319E-008	0.017626361
74.525	0.000233	0.0045275246		0.017364325	0.0022948133			0.000000042	0.0175298571
74.423	0.000231	0.0044886618		0.017191713	0.0022720015			4.17059131872687E-008	0.0174270573
74.32	0.00023	0.0044692303		0.0170936	0.0022590352			4.16405477839408E-008	0.017399744
74.219	0.000229	0.0044497989		0.016996151	0.0022461566			4.15724179936542E-008	0.0173712755
74.116	0.000228	0.0044303674		0.016898448	0.0022332445			4.15060019091421E-008	0.0173435232
74.014	0.000227	0.004410936		0.016801178	0.0022203896			4.14379350760933E-008	0.0173150811
73.91	0.000226	0.0043915046		0.01670366	0.0022075019			4.13715730905449E-008	0.0172873513
73.808	0.000225	0.0043720731		0.0166068	0.0021947012			4.13024337811186E-008	0.0172584611
73.707	0.000223	0.0043332103		0.016436661	0.0021722162			0.000000041	0.0171519624
73.603	0.000222	0.0043137788		0.016339866	0.0021594241			0.000000041	0.0171233355
73.499	0.000221	0.0042943474		0.016243279	0.0021466595			4.09099937485624E-008	0.0170944777
73.396	0.00022	0.004274916		0.01614712	0.0021339514			4.08392630730513E-008	0.0170649225
73.291	0.000219	0.0042554845		0.016050729	0.0021212127			4.07701979561832E-008	0.0170360632
73.19	0.000217	0.0042166217		0.01588223	0.0020989444			4.05094399969414E-008	0.016927104
73.086	0.000216	0.0041971902		0.015786576	0.0020863031			4.04375992545086E-008	0.0168970849
72.983	0.000215	0.0041777588		0.015691345	0.0020737177			4.03640780590212E-008	0.0168663637
72.881	0.000213	0.0041388959		0.015523653	0.002051556			4.0100608012554E-008	0.0167562712
72.767	0.000212	0.0041194645		0.015426604	0.0020387303			0.00000004	0.0167298999
72.666	0.000211	0.004100033		0.015332526	0.0020262973			0.00000004	0.0166973046
72.562	0.000209	0.0040611702		0.015165458	0.0020042181			3.96942679564909E-008	0.0165864797
72.459	0.000208	0.0040417387		0.015071472	0.0019917972			3.9616733390588E-008	0.0165540814
72.359	0.000208	0.0040417387		0.015050672	0.0019890484			3.972630955531E-008	0.0165998684
72.254	0.000207	0.0040223073		0.014956578	0.0019766132			3.96503071539967E-008	0.0165681104
72.152	0.000206	0.0040028759		0.014863312	0.0019642875			3.95704029294158E-008	0.0165347219
72.049	0.000205	0.0039834444		0.014770045	0.0019519616			3.94909831799444E-008	0.0165015359
71.943	0.000204	0.003964013		0.014676372	0.0019395821			3.94142330184746E-008	0.0164694654
71.841	0.000203	0.0039445815		0.014583723	0.0019273379			3.93324772443343E-008	0.0164353033
71.739	0.000202	0.0039251501		0.014491278	0.0019151207			3.92500968138127E-008	0.0164008802
71.635	0.000203	0.0039445815		0.014541905	0.0019218114			3.95590184723516E-008	0.0165299649
71.532	0.000203	0.0039445815		0.014520996	0.0019190481			3.96730237406595E-008	0.0165776026
71.431	0.000201	0.0039057187		0.014357631	0.0018974583			3.93933212086191E-008	0.0164607273
71.328	0.000201	0.0039057187		0.014336928	0.0018947223			3.95071738800964E-008	0.0165083013
71.224	0.0002	0.0038862872		0.0142448	0.0018825469			3.94255059102997E-008	0.0164741759
71.125	0.0002	0.0038862872		0.014225	0.0018799302			3.95353362511235E-008	0.0165200691
71.022	0.0002	0.0038862872		0.0142044	0.0018772078			3.96500920297271E-008	0.0165680205
70.907	0.000199	0.0038668558		0.014110493	0.0018647973			3.95799147048025E-008	0.0165386965
70.807	0.000198	0.0038474244		0.014019786	0.0018528098			3.94923340322431E-008	0.0165021004
70.704	0.000197	0.0038279929		0.013928688	0.0018407706			3.94074431517587E-008	0.0164666283
70.601	0.000195	0.0037891301		0.013767195	0.0018194282			3.91212665293126E-008	0.0163470477
70.494	0.000182	0.0035365214		0.012829908	0.0016955594			3.66241099901582E-008	0.0153035964
70.392	0.000165	0.003206187		0.01161468	0.0015349587			3.32994710406876E-008	0.0139143767
70.289	0.000153	0.0029730097		0.010754217	0.0014212427			0.000000031	0.0129402636
70.185	0.000145	0.0028175582		0.010176825	0.0013449364			2.94360406324751E-008	0.01230002
70.084	0.000141	0.0027398325		0.009881844	0.0013059527			2.87065730911975E-008	0.0119952078
69.981	0.000138	0.0026815382		0.009657378	0.001276288			2.817856016277E-008	0.0117745745
69.878	0.000137	0.0026621068		0.009573286	0.0012651747			2.80568967751158E-008	0.0117237367
69.775	0.000143	0.0027786954		0.009977825	0.0013186372			2.93721912360724E-008	0.0122733401
69.673	0.000162	0.0031478927		0.011287026	0.001491657			3.33722887579334E-008	0.0139448041
69.568	0.000178	0.0034587956		0.012383104	0.0016365112			3.67790888640443E-008	0.0153683552
69.467	0.000191	0.0037114043		0.013268197	0.0017534822			3.95800446275116E-008	0.0165387508
69.366	0.0002	0.0038862872		0.0138732	0.0018334375			4.15658525361815E-008	0.0173685321
69.263	0.000206	0.0040028759		0.014268178	0.0018856365			4.29402554576539E-008	0.0179428343
69.159	0.00021	0.0040806016		0.01452339	0.0019193645			4.39057989867943E-008	0.0183462923
69.056	0.000211	0.004100033		0.014570816	0.0019256322			4.42465708345609E-008	0.0184886858
68.953	0.000211	0.004100033		0.014549083	0.00192276			4.43788580635376E-008	0.0185439628
68.838	0.000211	0.004100033		0.014524818	0.0019195532			4.45272595760728E-008	0.0186059732
68.737	0.00021	0.0040806016		0.01443477	0.0019076527			4.44465593575422E-008	0.0185722521
68.634	0.000208	0.0040417387		0.014275872	0.0018866533			4.41554905744675E-008	0.0184506274
68.53	0.000204	0.003964013		0.01398012	0.0018475677			4.34378882593968E-008	0.0181507731
68.429	0.000201	0.0039057187		0.013754229	0.0018177146			4.29255304485212E-008	0.0179366814
68.324	0.000197	0.0038279929		0.013459828	0.0017788076			4.22007003201505E-008	0.0176338069
68.221	0.000194	0.0037696986		0.013234874	0.0017490784			4.16836334005567E-008	0.0174177475
68.12	0.000191	0.0037114043		0.01301092	0.0017194813			4.11608266852492E-008	0.0171992897
68.016	0.000189	0.0036725414		0.012855024	0.0016988786			4.08544745252352E-008	0.0170712787
67.914	0.000187	0.0036336786		0.012699918	0.0016783803			4.05436632405554E-008	0.0169414044
67.813	0.000186	0.0036142471		0.012613218	0.0016669223			4.04470664795067E-008	0.0169010409
67.709	0.000184	0.0035753843		0.012458456	0.0016464695			4.01351623048655E-008	0.0167707099
67.606	0.000182	0.0035365214		0.012304292	0.0016260956			3.98199679214014E-008	0.0166390041
67.502	0.000181	0.0035170899		0.012217862	0.0016146733			3.97232975694404E-008	0.0165986099
67.399	0.000179	0.0034782271		0.012064421	0.0015943951			3.94045275759478E-008	0.01646541
67.296	0.000176	0.0034199328		0.011844096	0.0015652776			3.8862806999217E-008	0.0162390489
67.192	0.000173	0.0033616385		0.011624216	0.001536219			3.83187176323343E-008	0.016011698
67.089	0.000171	0.0033227756		0.011472219	0.0015161315			0.000000038	0.0158752253
66.988	0.000169	0.0032839127		0.011320972	0.0014961432			3.76610723058751E-008	0.0157368971
66.885	0.000168	0.0032644813		0.01123668	0.0014850035			3.75536209964173E-008	0.0156919979
66.783	0.000169	0.0032839127		0.011286327	0.0014915647			3.78926393047923E-008	0.0158336587
66.681	0.000168	0.0032644813		0.011202408	0.0014804742			3.77837512404127E-008	0.0157881592
66.579	0.000165	0.003206187		0.010985535	0.001451813			3.72228316806691E-008	0.0155537757
66.475	0.000163	0.0031673241		0.010835425	0.0014319749			3.68867941740929E-008	0.0154133605
66.374	0.000163	0.0031673241		0.010818962	0.0014297992			0.000000037	0.0154603046
66.26	0.000163	0.0031673241		0.01080038	0.0014273435			3.71265625841327E-008	0.0155135491
66.158	0.00016	0.0031090298		0.01058528	0.0013989165			3.65557120049655E-008	0.0152750159
66.055	0.000158	0.0030701669		0.01043669	0.0013792794			3.62114314664768E-008	0.0151311563
65.95	0.000157	0.0030507355		0.01035415	0.0013683711			3.60969121620728E-008	0.0150833037
65.846	0.000154	0.0029924412		0.010140284	0.0013401073			3.55190977613338E-008	0.0148418606
65.743	0.000154	0.0029924412		0.010124422	0.001338011			3.56304809638615E-008	0.0148884027
65.641	0.000153	0.0029730097		0.010043073	0.0013272602			3.55092135325833E-008	0.0148377304
65.537	0.000152	0.0029535783		0.009961624	0.0013164962			3.53891778351491E-008	0.0147875728
65.434	0.000152	0.0029535783		0.009945968	0.0013144271			3.5500678100788E-008	0.0148341639
65.332	0.000152	0.0029535783		0.009930464	0.0013123782			3.56116159528329E-008	0.0148805199
65.231	0.000152	0.0029535783		0.009915112	0.0013103493			3.57219793607705E-008	0.0149266359
65.127	0.000151	0.0029341469		0.009834177	0.0012996532			3.56003936808472E-008	0.0148758306
65.024	0.000148	0.0028758526		0.009623552	0.0012718177			0.000000035	0.0146265121
64.924	0.000146	0.0028369897		0.009478904	0.0012527014			3.46371633395359E-008	0.0144733392
64.82	0.000146	0.0028369897		0.00946372	0.0012506948			3.47483992174089E-008	0.0145198198
64.717	0.000146	0.0028369897		0.009448682	0.0012487074			3.48590944985998E-008	0.0145660744
64.614	0.000145	0.0028175582		0.00936903	0.0012381809			3.47307968367964E-008	0.0145124645
64.51	0.000144	0.0027981268		0.00928944	0.0012276625			3.46025741768054E-008	0.0144588859
64.406	0.000145	0.0028175582		0.00933887	0.001234195			0.000000035	0.0146063523
64.304	0.000145	0.0028175582		0.00932408	0.0012322404			3.5066467991893E-008	0.0146527267
64.202	0.000145	0.0028175582		0.00930929	0.0012302858			3.5177979191349E-008	0.0146993223
64.095	0.000144	0.0027981268		0.00922968	0.0012197648			3.50521118103216E-008	0.0146467278
63.996	0.000142	0.0027592639		0.009087432	0.0012009658			3.46723026523929E-008	0.0144880224
63.893	0.000138	0.0026815382		0.008817234	0.0011652573			3.3804345039971E-008	0.0141253413
63.78	0.000121	0.0023512038		0.00771738	0.0010199041			2.97451621337498E-008	0.0124291882
63.677	0.000102	0.0019820065		0.006495054	0.0008583654			2.51556175270057E-008	0.0105114204
63.574	0.00009	0.0017488293		0.00572166	0.0007561562			2.2268113912891E-008	0.0093048603
63.472	0.000082	0.0015933778		0.005204704	0.0006878369			2.03539866871186E-008	0.0085050312
63.369	0.000078	0.001515652		0.004942782	0.0006532222			1.94240995491915E-008	0.0081164724
63.267	0.000078	0.001515652		0.004934826	0.0006521707			1.94867816824039E-008	0.0081426645
63.165	0.00008	0.0015545149		0.0050532	0.0006678146			2.00510438169257E-008	0.0083784447
