#Diameter(nm)	Absorption	normalised		volume	Normalised			Nb	normalised
167.374	0.000114	0.0012335126		0.019080636	0.0014040837			4.06938575779972E-009	0.0009489523
167.201	0.000115	0.0012443329		0.019228115	0.0014149362			4.11358143465747E-009	0.0009592584
167.03	0.000117	0.0012659734		0.01954251	0.0014380716			4.19369555725162E-009	0.0009779404
166.857	0.00012	0.0012984343		0.02002284	0.0014734175			4.31014999626607E-009	0.0010050968
166.677	0.000125	0.0013525357		0.020834625	0.0015331542			4.49944205188971E-009	0.0010492384
166.506	0.000132	0.0014282777		0.021978792	0.0016173499			4.76117512109247E-009	0.0011102727
166.324	0.00014	0.00151484		0.02328536	0.0017134961			5.06078856995811E-009	0.0011801404
166.153	0.000149	0.0016122226		0.024756797	0.0018217745			5.39721718002129E-009	0.0012585932
165.98	0.000159	0.0017204255		0.02639082	0.0019420171			5.77145885390501E-009	0.0013458638
165.811	0.000169	0.0018286283		0.028022059	0.0020620548			6.14695491186796E-009	0.0014334268
165.629	0.000182	0.001969292		0.030144478	0.0022182369			6.63435380562689E-009	0.0015470848
165.458	0.000198	0.0021424166		0.032760684	0.0024107552			7.23252010245612E-009	0.001686573
165.286	0.000217	0.002348002		0.035867062	0.0026393438			7.94305545330224E-009	0.0018522649
165.115	0.000238	0.002575228		0.03929737	0.0028917693			8.72979206389991E-009	0.0020357264
164.942	0.000259	0.002802454		0.042719978	0.0031436282			9.52000664469705E-009	0.0022199989
164.769	0.00028	0.00302968		0.04613532	0.0033949524			1.03135224785553E-008	0.0024050412
164.6	0.000303	0.0032785466		0.0498738	0.0036700554			1.1183634540969E-008	0.0026079452
164.437	0.000332	0.0035923349		0.054593084	0.0040173326			1.2278321302759E-008	0.0028632185
164.267	0.000366	0.0039602246		0.060121722	0.0044241676			1.35637705340598E-008	0.0031629763
164.096	0.000406	0.0043930361		0.066622976	0.0049025743			1.50775245372139E-008	0.0035159731
163.935	0.000449	0.0048583084		0.073606815	0.005416493			1.6707173049584E-008	0.0038959957
163.763	0.000494	0.0053452212		0.080898922	0.0059530961			1.84202439558846E-008	0.0042954719
163.593	0.000536	0.0057996732		0.087685848	0.0064525245			0.00000002	0.0046703654
163.431	0.000584	0.0063190469		0.095443704	0.0070234006			2.18647225593492E-008	0.0050987002
163.269	0.000641	0.0069358032		0.104655429	0.0077012624			0.000000024	0.0056074585
163.098	0.00071	0.007682403		0.11579958	0.0085213252			2.66907684516304E-008	0.0062241003
162.936	0.000787	0.008515565		0.128230632	0.0094360871			2.96442612233532E-008	0.0069128341
162.774	0.000868	0.0093920081		0.141287832	0.0103969252			3.27604345101818E-008	0.0076395039
162.603	0.000948	0.010257631		0.154147644	0.0113432381			3.58551240458435E-008	0.0083611638
162.443	0.001031	0.0111557147		0.167478733	0.0123242308			3.90711921189756E-008	0.0091111284
162.281	0.001123	0.012151181		0.182241563	0.0134105808			4.26426716010806E-008	0.0099439724
162.109	0.001233	0.0133414125		0.199880397	0.0147085669			4.69190081870953E-008	0.0109411841
161.937	0.001362	0.0147372294		0.220558194	0.0162301806			5.19379649290637E-008	0.0121115697
161.768	0.001502	0.0162520694		0.242975536	0.017879802			5.73964061787639E-008	0.0133844399
161.605	0.001645	0.0177993703		0.265840225	0.0195623422			0.000000063	0.0146883096
161.434	0.001788	0.0193466711		0.288643992	0.0212403994			6.86084327736885E-008	0.015999006
161.263	0.001941	0.0210021749		0.313011483	0.0230335261			7.4637324983885E-008	0.0174049014
161.092	0.002113	0.022863264		0.340387396	0.025048033			8.14238343875147E-008	0.0189874679
160.93	0.002307	0.0249623995		0.37126551	0.0273202559			8.90786387883554E-008	0.0207725147
160.759	0.002519	0.0272563001		0.404951921	0.0297991324			9.74714833846065E-008	0.0227296673
160.588	0.002737	0.0296151224		0.439529356	0.0323435766			1.06132554835473E-007	0.0247493685
160.425	0.002951	0.0319306636		0.473414175	0.0348370534			1.14663478742196E-007	0.0267387202
160.255	0.003169	0.0342894859		0.507848095	0.0373709368			1.23395426149945E-007	0.0287749491
160.093	0.003408	0.0368755343		0.545596944	0.0401487553			0.000000133	0.0310077606
159.932	0.003673	0.03974291		0.587430236	0.0432271351			1.43598595368567E-007	0.0334861867
159.761	0.003959	0.0428375118		0.632493799	0.0465432203			1.55111486968755E-007	0.0361709124
159.6	0.004259	0.0460835975		0.6797364	0.050019654			1.67202153252806E-007	0.0389903711
159.439	0.00456	0.0493405036		0.72704184	0.0535007119			1.79380701903588E-007	0.0418303233
159.276	0.004864	0.0526298705		0.774718464	0.057009084			1.91731241922387E-007	0.0447103828
159.115	0.00519	0.0561572837		0.82580685	0.0607685169			0.000000205	0.0478036011
158.954	0.005545	0.0599984852		0.88139993	0.0648594361			2.19461643943941E-007	0.0511769183
158.793	0.005921	0.0640669126		0.940213353	0.06918733			2.34818523888079E-007	0.0547580351
158.632	0.006317	0.0683517459		1.002078344	0.0737397793			0.000000251	0.05853893
158.471	0.006718	0.0726906805		1.064608178	0.0783411522			2.67510234816251E-007	0.0623815132
158.31	0.007119	0.0770296151		1.12700889	0.0829330234			2.84054906412886E-007	0.0662396147
158.148	0.007535	0.081530854		1.19164518	0.0876894038			3.01269973036514E-007	0.0702540477
157.986	0.007977	0.0863134204		1.260254322	0.0927381338			3.19596772691933E-007	0.074527729
157.835	0.008448	0.091409775		1.33339008	0.0981199631			3.39115215306616E-007	0.0790792931
157.673	0.008943	0.0967658166		1.410069639	0.1037625696			3.59723300079758E-007	0.0838849541
157.514	0.009468	0.1024464666		1.491342552	0.1097431865			3.81610159713785E-007	0.0889888165
157.342	0.010012	0.1083327021		1.575308104	0.1159219462			4.044189603726E-007	0.0943076691
157.18	0.010578	0.114456984		1.66265004	0.1223491633			4.28162861074096E-007	0.0998445804
157.018	0.011174	0.1209058743		1.754519132	0.1291095195			4.53220749299421E-007	0.1056879045
156.846	0.011801	0.1276901936		1.850939646	0.1362048005			4.79702426626606E-007	0.1118632462
156.688	0.012455	0.1347666605		1.95154904	0.1436083279			5.07308638453483E-007	0.1183008214
156.524	0.01314	0.1421785564		2.05672536	0.151347921			5.36331728082621E-007	0.1250688026
156.364	0.013855	0.1499150608		2.16642322	0.1594202399			5.66673608221364E-007	0.1321443166
156.201	0.014596	0.1579328926		2.279909796	0.1677713585			5.98227309335775E-007	0.1395024187
156.04	0.015368	0.1662861533		2.39802272	0.1764629154			6.31168721420394E-007	0.1471841253
155.879	0.016176	0.1750289443		2.521498704	0.1855491229			6.65726609305194E-007	0.1552427827
155.717	0.017015	0.1841071641		2.649524755	0.1949701555			7.0171360556278E-007	0.1636346982
155.557	0.017889	0.193564094		2.782759173	0.2047744554			7.39276576636568E-007	0.1723941199
155.394	0.018809	0.203518757		2.922805746	0.2150800402			7.78927818464678E-007	0.1816405118
155.236	0.019772	0.2139386923		3.069326192	0.2258620169			8.20475683736282E-007	0.191329183
155.072	0.020774	0.2247806187		3.221465728	0.2370574846			8.6387986360421E-007	0.2014507338
154.92	0.021815	0.2360445363		3.3795798	0.2486925996			0.000000909	0.2119608943
154.762	0.02289	0.2476763436		3.54250218	0.2606815428			9.5569018471231E-007	0.2228602576
154.599	0.02401	0.2597950638		3.71192199	0.2731486114			1.00456674952322E-006	0.2342579302
154.446	0.025186	0.27251972		3.889876956	0.2862437551			1.05585886122156E-006	0.2462188914
154.285	0.026413	0.2857962107		4.075129705	0.2998759195			1.10960989691285E-006	0.2587532565
154.134	0.027687	0.2995812549		4.267508058	0.3140324347			1.16541070346315E-006	0.2717656137
153.983	0.028987	0.3136476266		4.463505221	0.3284552467			1.22252491090925E-006	0.2850842469
153.824	0.030319	0.3280602474		4.663789856	0.3431935602			1.28134675129437E-006	0.2988010881
153.67	0.031707	0.3430788041		4.87241469	0.3585456026			1.34269375840166E-006	0.3131067805
153.52	0.033173	0.3589413432		5.09271896	0.3747570977			1.40752081228254E-006	0.3282239954
153.359	0.034729	0.375777708		5.326004711	0.3919238591			1.47663698620471E-006	0.3443414031
153.197	0.036361	0.3934364146		5.570396117	0.4099078505			1.54929920196311E-006	0.3612857229
153.037	0.038006	0.4112357848		5.816324222	0.4280049227			1.622778618433E-006	0.3784206082
152.873	0.039673	0.4292732014		6.064930529	0.4462990754			1.69759256960868E-006	0.3958666976
152.712	0.04139	0.4478516322		6.32074968	0.4651239984			1.77479867781524E-006	0.4138706213
152.56	0.043188	0.4673065062		6.58876128	0.4848461253			1.85558875767224E-006	0.4327103021
152.403	0.045049	0.4874430582		6.865602747	0.5052180142			1.93953724096396E-006	0.4522865005
152.24	0.046905	0.5075255088		7.1408172	0.5254701762			2.02377203182518E-006	0.4719294637
152.087	0.048748	0.5274672957		7.413937076	0.545568205			2.10752442184205E-006	0.4914599345
151.926	0.050615	0.5476687694		7.68973449	0.5658632653			2.19288084484375E-006	0.5113644545
151.764	0.052524	0.5683246951		7.971252336	0.5865792741			2.2804484714021E-006	0.5317846117
151.616	0.054471	0.5893917917		8.258675136	0.6077298098			2.36960129696475E-006	0.5525744262
151.451	0.056422	0.6105021695		8.545168322	0.6288119382			2.45982485872357E-006	0.5736139289
151.301	0.058348	0.6313420401		8.828110748	0.6496327774			2.54883884583517E-006	0.5943713673
151.15	0.06024	0.6518140209		9.105276	0.6700284926			2.63674821188399E-006	0.6148712158
150.99	0.062121	0.6721669787		9.37964979	0.6902187929			2.72484666306029E-006	0.6354151575
150.838	0.064019	0.6927038812		9.656497922	0.7105911722			2.81376196860589E-006	0.6561495841
150.687	0.065915	0.7132191432		9.932533605	0.730903766			2.90290406187205E-006	0.6769368959
150.535	0.06778	0.7333989764		10.2032623	0.7508258353			2.99107009470057E-006	0.6974965972
150.385	0.069571	0.7527781084		10.462434835	0.7698975233			3.07623285027462E-006	0.7173559554
150.234	0.07132	0.7717027884		10.71468888	0.7884601014			3.15991116498322E-006	0.7368691523
150.081	0.073034	0.7902487584		10.961015754	0.8065865178			3.24245276107437E-006	0.7561172744
149.931	0.074732	0.8086216038		11.204643492	0.8245143133			3.32448004039941E-006	0.7752454614
149.781	0.076384	0.826496716		11.440871904	0.8418976158			3.40477914191161E-006	0.7939706495
149.628	0.077956	0.8435062054		11.664400368	0.8583463692			0.000003482	0.811968736
149.479	0.079479	0.8599855008		11.880441441	0.8742441492			3.55706684507125E-006	0.8294830753
149.315	0.08095	0.8759021413		12.08704925	0.8894477651			3.63086394886019E-006	0.846692043
149.163	0.082355	0.891104643		12.284318865	0.9039642128			3.7014147622382E-006	0.8631439986
149.003	0.083706	0.9057228492		12.472445118	0.9178078293			3.77021888159938E-006	0.8791886373
148.853	0.084968	0.91937805		12.647741704	0.9307073512			3.83477786647014E-006	0.8942433404
148.692	0.086116	0.9317997381		12.804760272	0.9422618516			0.000003895	0.9082891902
148.538	0.087162	0.9431177572		12.946869156	0.9527191953			3.95049978822426E-006	0.9212288821
148.389	0.088118	0.9534619505		13.075741902	0.9622025335			4.00185377031394E-006	0.9332042711
148.238	0.088993	0.9629297006		13.192144334	0.9707682207			4.04982962946102E-006	0.9443919054
148.085	0.089777	0.9714128047		13.294627045	0.9783095996			0.000004094	0.9546813796
147.924	0.09045	0.9786948571		13.3797258	0.9845717481			4.13362701778499E-006	0.9639328695
147.773	0.091015	0.9848083186		13.449559595	0.9897105965			0.000004168	0.9719374034
147.622	0.091483	0.9898722124		13.504903426	0.9937831741			0.000004198	0.9789347172
147.469	0.09186	0.9939514602		13.54650234	0.9968443068			0.000004224	0.9850096224
147.32	0.092146	0.997046062		13.57494872	0.998937586			4.24573679111686E-006	0.9900760834
147.178	0.092333	0.9990694554		13.589386274	1			4.26256635302241E-006	0.9940006194
147.028	0.092419	1		13.588180732	0.999911288			4.27524655553527E-006	0.9969575538
146.875	0.092412	0.999924258		13.5730125	0.9987951057			4.28383377093708E-006	0.9989600323
146.725	0.092319	0.9989179714		13.545505275	0.9967709359			4.28827724161313E-006	0.9999962185
146.584	0.092142	0.9970027808		13.506542928	0.9939038199			4.28829345773251E-006	1
146.433	0.091876	0.9941245848		13.453678308	0.9900136796			4.2847368955171E-006	0.9991706346
146.281	0.091525	0.9903266644		13.388368525	0.985207739			4.27724272586295E-006	0.9974230467
146.14	0.091095	0.9856739415		13.3126233	0.9796338872			4.2653663081321E-006	0.9946535493
145.989	0.090592	0.9802313377		13.225435488	0.9732180116			4.25059356315458E-006	0.9912086486
145.838	0.090002	0.973847369		13.125711676	0.9658796513			4.23165994494051E-006	0.9867934615
145.685	0.089323	0.9665003949		13.013021255	0.9575871193			4.20856097975486E-006	0.9814069446
145.536	0.08857	0.9583527197		12.89012352	0.9485434633			4.1816316674228E-006	0.9751272175
145.383	0.087752	0.9495017258		12.757649016	0.9387950831			4.15173639119952E-006	0.9681558485
145.232	0.086873	0.9399906946		12.616739536	0.9284259996			4.11870022183848E-006	0.9604520452
145.082	0.085927	0.9297547041		12.466461014	0.917367478			4.08227804893027E-006	0.9519586496
144.928	0.084918	0.9188370357		12.306995904	0.9056329444			4.04292010526993E-006	0.9427806528
144.788	0.083861	0.9073999935		12.142066468	0.8934963083			4.00032152088722E-006	0.9328469612
144.637	0.082761	0.895497679		11.970302757	0.8808567595			3.95609688600519E-006	0.9225340861
144.487	0.081626	0.8832166546		11.793895862	0.8678755335			3.90994787003827E-006	0.9117724588
144.335	0.080449	0.8704811781		11.611606415	0.854461429			3.86168937264839E-006	0.9005189152
144.194	0.079229	0.8572804293		11.424346426	0.8406815581			3.81056869652894E-006	0.8885979316
144.045	0.077973	0.8436901503		11.231620785	0.8264994871			3.75792292192987E-006	0.8763213057
143.901	0.076698	0.8298942858		11.036918898	0.8121719904			3.70387580078826E-006	0.8637178955
143.75	0.075405	0.8159036562		10.83946875	0.7976422578			3.64908884688091E-006	0.8509419616
143.609	0.074093	0.8017074411		10.640421637	0.7829950097			3.59264134403297E-006	0.8377787993
143.458	0.072748	0.7871541566		10.436282584	0.7679730617			3.53485427274439E-006	0.824303259
143.316	0.071386	0.7724169273		10.230755976	0.752849008			3.47555120201116E-006	0.8104741982
143.165	0.07002	0.7576364168		10.0244133	0.7376649024			3.41624013989245E-006	0.796643274
143.025	0.068658	0.7428991874		9.81981045	0.7226088252			3.3563499437715E-006	0.7826772997
142.882	0.067293	0.7281294972		9.614958426	0.7075344119			3.29620981918687E-006	0.7686530438
142.742	0.065913	0.7131975027		9.408553446	0.6923457216			3.23494963727554E-006	0.7543675985
142.59	0.064521	0.6981356647		9.20004939	0.6770025669			3.17338636800154E-006	0.7400114753
142.45	0.063113	0.6829007022		8.99044685	0.6615785782			3.1102401056771E-006	0.7252862091
142.299	0.061692	0.667525076		8.778709908	0.6459975256			3.0466681586718E-006	0.7104616764
142.158	0.060279	0.6522360121		8.569142082	0.6305760915			2.98279515736958E-006	0.6955669398
142.007	0.058861	0.6368928467		8.358674027	0.6150884123			2.91882549255596E-006	0.680649662
141.855	0.05744	0.6215172205		8.1481512	0.5995967026			2.85446771301519E-006	0.6656418786
141.713	0.056047	0.6064445623		7.942588511	0.5844699938			2.79082745917852E-006	0.6508014171
141.563	0.054675	0.59159913		7.739957025	0.5695589829			2.7282821176228E-006	0.6362162815
141.422	0.053321	0.576948463		7.540762462	0.5549008844			0.000002666	0.6216985275
141.269	0.051975	0.5623843582		7.342456275	0.5403081587			2.60435843888948E-006	0.6073181475
141.129	0.050639	0.5479284563		7.146631431	0.5258980271			2.54245100389584E-006	0.5928817673
140.988	0.049335	0.5338188035		6.95564298	0.5118437904			2.48193745379733E-006	0.5787704312
140.839	0.048068	0.5201095013		6.769849052	0.4981718023			2.4233167654036E-006	0.5651004973
140.696	0.046823	0.5066382454		6.587808808	0.4847760359			2.365351756907E-006	0.5515834633
140.553	0.045591	0.4933076532		6.407951823	0.4715409286			2.30780377127005E-006	0.5381636761
140.413	0.044372	0.4801177247		6.230405636	0.4584758657			2.25057954603033E-006	0.5248193875
140.272	0.043184	0.4672632251		6.057506048	0.4457527313			2.19472893212775E-006	0.5117954155
140.132	0.042026	0.4547333341		5.889187432	0.4333666961			2.14014606691132E-006	0.4990670737
139.989	0.040885	0.4423873879		5.723450265	0.4211706217			2.08629722158166E-006	0.4865099001
139.847	0.039757	0.4301821054		5.559897179	0.4091352668			2.03285918879833E-006	0.4740485251
139.707	0.038655	0.4182581504		5.400374085	0.3973964663			1.98047490507255E-006	0.461832877
139.565	0.037588	0.4067129054		5.24596922	0.3860343002			1.92972835514329E-006	0.449999137
139.424	0.036531	0.3952758632		5.093298144	0.3747997181			1.87925833116522E-006	0.4382298809
139.274	0.035478	0.3838821022		4.941162972	0.3636045714			0.000001829	0.4265152208
139.132	0.034443	0.3726831063		4.792123476	0.3526372258			1.77929072745219E-006	0.4149181358
138.991	0.033435	0.3617762581		4.647164085	0.3419701222			1.73072460704819E-006	0.4035928567
138.842	0.032462	0.35124812		4.507089004	0.3316624396			0.000001684	0.3926892875
138.698	0.03152	0.3410554107		4.37176096	0.3217040764			1.6384976071409E-006	0.3820861663
138.558	0.030599	0.3310899274		4.239736242	0.3119887945			1.59383743023768E-006	0.3716717258
138.415	0.029695	0.321308389		4.110233425	0.3024590914			1.54994759831777E-006	0.3614369244
138.275	0.028819	0.3118298185		3.984947225	0.2932396758			1.50727179601203E-006	0.3514852262
138.132	0.02798	0.3027515987		3.86493336	0.2844082346			1.46642248189426E-006	0.3419594523
137.992	0.027166	0.293943886		3.748690672	0.2758543025			1.42665143641388E-006	0.332685123
137.852	0.026369	0.2853201182		3.635019388	0.2674895919			1.38761030832063E-006	0.3235810054
137.711	0.025591	0.2769019357		3.524162201	0.2593319617			1.34942885620873E-006	0.3146773581
137.569	0.024841	0.2687867213		3.417351529	0.2514721018			1.31258644221012E-006	0.3060859652
137.429	0.024119	0.2609744749		3.314650051	0.2439146246			0.000001277	0.297795429
